file_path,label
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_189.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_192.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_195.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_198.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_201.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_204.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_207.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_21.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_210.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_213.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_216.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_219.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_222.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_225.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_228.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_231.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_234.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_237.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_24.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_240.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_243.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_246.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_249.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_252.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_255.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_258.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_261.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_264.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_267.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_27.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_270.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_273.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_276.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_279.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_282.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_285.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_288.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_291.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_294.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_297.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_3.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_30.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_300.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_303.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_306.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_309.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_312.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_315.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_318.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_321.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_324.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_33.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_36.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_39.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_42.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_45.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_48.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_51.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_54.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_57.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_6.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_60.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_63.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_66.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_69.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_72.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_75.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_78.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_81.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_84.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_87.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_9.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_90.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_93.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_96.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3D565B371DC573\frame_99.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_0.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_1.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_10.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_100.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_101.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_102.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_103.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_104.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_105.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_106.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_107.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_108.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_109.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_11.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_110.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_111.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_112.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_113.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_114.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_115.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_116.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_117.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_118.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_119.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_12.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_120.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_121.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_122.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_123.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_124.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_125.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_126.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_127.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_128.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_129.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_13.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_130.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_131.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_132.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_133.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_134.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_135.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_136.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_137.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_138.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_139.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_14.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_140.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_141.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_142.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_143.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_144.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_145.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_146.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_147.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_148.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_149.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_15.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_150.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_151.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_152.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_153.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_154.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_155.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_156.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_157.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_158.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_159.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_16.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_160.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_161.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_162.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_163.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_164.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_165.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_166.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_167.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_168.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_169.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_17.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_170.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_171.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_172.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_173.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_174.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_175.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_176.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_177.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_178.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_179.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_18.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_180.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_181.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_182.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_183.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_184.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_185.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_186.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_187.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_188.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_189.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_19.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_190.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_191.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_192.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_193.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_194.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_195.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_196.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_197.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_198.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_199.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_2.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_20.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_200.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_201.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_202.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_203.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_204.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_205.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_206.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_207.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_208.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_209.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_21.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_22.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_23.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_24.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_25.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_26.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_27.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_28.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_29.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_3.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_30.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_31.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_32.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_33.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_34.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_35.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_36.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_37.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_38.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_39.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_4.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_40.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_41.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_42.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_43.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_44.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_45.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_46.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_47.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_48.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_49.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_5.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_50.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_51.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_52.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_53.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_54.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_55.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_56.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_57.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_58.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_59.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_6.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_60.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_61.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_62.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_63.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_64.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_65.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_66.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_67.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_68.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_69.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_7.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_70.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_71.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_72.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_73.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_74.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_75.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_76.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_77.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_78.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_79.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_8.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_80.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_81.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_82.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_83.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_84.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_85.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_86.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_87.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_88.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_89.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_9.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_90.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_91.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_92.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_93.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_94.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_95.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_96.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_97.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_98.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A3E7BF1DFB132FB\frame_99.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A5FAE3F9D37794E\frame_0.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A5FAE3F9D37794E\frame_1.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A5FAE3F9D37794E\frame_10.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A5FAE3F9D37794E\frame_100.jpg,0
Test_Frames_Grayscale\Without_CHDs\0X1A5FAE3F9D37794E\frame_101.jpg,0
